,unique_id,name,origin,destination,departure time,arrival time,duration,stops,price,dis_from_origin,dis_from_dest,departure_dt,departure_seconds,arrival_dt,arrival_seconds,duration_min,meets_requirements
106,ORD_JFK107,American,ORD,JFK,"11:47 AM on Sat, Oct 11","6:55 PM on Sat, Oct 11",6 hr 8 min,1,632,0.2460643477547049,0.3561336485756944,1900-10-11 11:47:00,3498420.0,1900-10-11 18:55:00,3524100.0,368,0
107,ORD_JFK108,American,ORD,JFK,"11:47 AM on Sat, Oct 11","8:00 PM on Sat, Oct 11",7 hr 13 min,1,632,0.2460643477547049,0.3561336485756944,1900-10-11 11:47:00,3498420.0,1900-10-11 20:00:00,3528000.0,433,0
108,ORD_JFK109,American,ORD,JFK,"7:05 PM on Sat, Oct 11","12:22 PM on Sun, Oct 12",16 hr 17 min,1,649,0.2460643477547049,0.3561336485756944,1900-10-11 19:05:00,3524700.0,1900-10-12 12:22:00,3586920.0,977,0
109,ORD_JFK110,American,ORD,JFK,"6:36 PM on Sat, Oct 11","1:35 PM on Sun, Oct 12",17 hr 59 min,1,655,0.2460643477547049,0.3561336485756944,1900-10-11 18:36:00,3522960.0,1900-10-12 13:35:00,3591300.0,1079,0
110,ORD_JFK111,American,ORD,JFK,"8:44 PM on Sat, Oct 11","10:30 AM on Sun, Oct 12",12 hr 46 min,1,655,0.2460643477547049,0.3561336485756944,1900-10-11 20:44:00,3530640.0,1900-10-12 10:30:00,3580200.0,766,0
111,ORD_JFK112,American,ORD,JFK,"8:44 PM on Sat, Oct 11","1:35 PM on Sun, Oct 12",15 hr 51 min,1,655,0.2460643477547049,0.3561336485756944,1900-10-11 20:44:00,3530640.0,1900-10-12 13:35:00,3591300.0,951,0
112,ORD_JFK113,American,ORD,JFK,"8:44 PM on Sat, Oct 11","2:59 PM on Sun, Oct 12",17 hr 15 min,1,655,0.2460643477547049,0.3561336485756944,1900-10-11 20:44:00,3530640.0,1900-10-12 14:59:00,3596340.0,1035,0
113,ORD_JFK114,American,ORD,JFK,"8:44 PM on Sat, Oct 11","4:18 PM on Sun, Oct 12",18 hr 34 min,1,655,0.2460643477547049,0.3561336485756944,1900-10-11 20:44:00,3530640.0,1900-10-12 16:18:00,3601080.0,1114,0
114,ORD_JFK115,Alaska,ORD,JFK,"5:59 PM on Sat, Oct 11","7:20 AM on Sun, Oct 12",12 hr 21 min,1,671,0.2460643477547049,0.3561336485756944,1900-10-11 17:59:00,3520740.0,1900-10-12 07:20:00,3568800.0,741,0
115,ORD_JFK116,American,ORD,JFK,"6:45 PM on Sat, Oct 11","7:48 AM on Sun, Oct 12",12 hr 3 min,1,688,0.2460643477547049,0.3561336485756944,1900-10-11 18:45:00,3523500.0,1900-10-12 07:48:00,3570480.0,723,0
116,ORD_JFK117,American,ORD,JFK,"11:40 AM on Sat, Oct 11","8:30 PM on Sat, Oct 11",7 hr 50 min,1,710,0.2460643477547049,0.3561336485756944,1900-10-11 11:40:00,3498000.0,1900-10-11 20:30:00,3529800.0,470,0
117,ORD_JFK118,American,ORD,JFK,"6:47 PM on Sat, Oct 11","1:50 PM on Sun, Oct 12",18 hr 3 min,1,714,0.2460643477547049,0.3561336485756944,1900-10-11 18:47:00,3523620.0,1900-10-12 13:50:00,3592200.0,1083,0
118,ORD_JFK119,American,ORD,JFK,"8:50 PM on Sat, Oct 11","1:50 PM on Sun, Oct 12",16 hr,1,714,0.2460643477547049,0.3561336485756944,1900-10-11 20:50:00,3531000.0,1900-10-12 13:50:00,3592200.0,960,0
119,ORD_JFK120,American,ORD,JFK,"6:36 PM on Sat, Oct 11","10:30 AM on Sun, Oct 12",14 hr 54 min,1,763,0.2460643477547049,0.3561336485756944,1900-10-11 18:36:00,3522960.0,1900-10-12 10:30:00,3580200.0,894,0
120,ORD_JFK121,American,ORD,JFK,"6:36 PM on Sat, Oct 11","2:59 PM on Sun, Oct 12",19 hr 23 min,1,763,0.2460643477547049,0.3561336485756944,1900-10-11 18:36:00,3522960.0,1900-10-12 14:59:00,3596340.0,1163,0
121,ORD_JFK122,American,ORD,JFK,"8:20 PM on Sat, Oct 11","7:26 AM on Sun, Oct 12",10 hr 6 min,1,832,0.2460643477547049,0.3561336485756944,1900-10-11 20:20:00,3529200.0,1900-10-12 07:26:00,3569160.0,606,0
122,ORD_JFK123,American,ORD,JFK,"7:32 PM on Sat, Oct 11","4:29 PM on Sun, Oct 12",19 hr 57 min,1,861,0.2460643477547049,0.3561336485756944,1900-10-11 19:32:00,3526320.0,1900-10-12 16:29:00,3601740.0,1197,0
123,ORD_JFK124,American,ORD,JFK,"8:25 PM on Sat, Oct 11","4:29 PM on Sun, Oct 12",19 hr 4 min,1,861,0.2460643477547049,0.3561336485756944,1900-10-11 20:25:00,3529500.0,1900-10-12 16:29:00,3601740.0,1144,0
124,ORD_JFK125,American,ORD,JFK,"9:43 PM on Sat, Oct 11","7:29 PM on Sun, Oct 12",20 hr 46 min,1,998,0.2460643477547049,0.3561336485756944,1900-10-11 21:43:00,3534180.0,1900-10-12 19:29:00,3612540.0,1246,0
125,ORD_JFK126,American,ORD,JFK,"9:55 PM on Sat, Oct 11","6:00 PM on Sun, Oct 12",19 hr 5 min,1,1168,0.2460643477547049,0.3561336485756944,1900-10-11 21:55:00,3534900.0,1900-10-12 18:00:00,3607200.0,1145,0
126,ORD_JFK127,American,ORD,JFK,"10:20 PM on Sat, Oct 11","6:59 PM on Sun, Oct 12",19 hr 39 min,1,1824,0.2460643477547049,0.3561336485756944,1900-10-11 22:20:00,3536400.0,1900-10-12 18:59:00,3610740.0,1179,0
127,ORD_LGA0,United,ORD,LGA,"5:00 PM on Sat, Oct 11","8:17 PM on Sat, Oct 11",2 hr 17 min,0,144,0.2460643477547049,10.368604166113755,1900-10-11 17:00:00,3517200.0,1900-10-11 20:17:00,3529020.0,137,1
128,ORD_LGA1,Delta,ORD,LGA,"2:35 PM on Sat, Oct 11","5:51 PM on Sat, Oct 11",2 hr 16 min,0,152,0.2460643477547049,10.368604166113755,1900-10-11 14:35:00,3508500.0,1900-10-11 17:51:00,3520260.0,136,1
129,ORD_LGA2,American,ORD,LGA,"4:48 PM on Sat, Oct 11","7:59 PM on Sat, Oct 11",2 hr 11 min,0,152,0.2460643477547049,10.368604166113755,1900-10-11 16:48:00,3516480.0,1900-10-11 19:59:00,3527940.0,131,1
130,ORD_LGA3,United,ORD,LGA,"6:30 PM on Sat, Oct 11","9:54 PM on Sat, Oct 11",2 hr 24 min,0,144,0.2460643477547049,10.368604166113755,1900-10-11 18:30:00,3522600.0,1900-10-11 21:54:00,3534840.0,144,1
131,ORD_LGA4,Delta,ORD,LGA,"5:50 PM on Sat, Oct 11","9:03 PM on Sat, Oct 11",2 hr 13 min,0,152,0.2460643477547049,10.368604166113755,1900-10-11 17:50:00,3520200.0,1900-10-11 21:03:00,3531780.0,133,1
132,ORD_LGA5,Spirit,ORD,LGA,"6:58 PM on Sat, Oct 11","9:00 AM on Sun, Oct 12",13 hr 2 min,1,165,0.2460643477547049,10.368604166113755,1900-10-11 18:58:00,3524280.0,1900-10-12 09:00:00,3574800.0,782,1
133,ORD_LGA6,Spirit,ORD,LGA,"6:00 AM on Sat, Oct 11","3:42 PM on Sat, Oct 11",8 hr 42 min,1,167,0.2460643477547049,10.368604166113755,1900-10-11 06:00:00,3477600.0,1900-10-11 15:42:00,3512520.0,522,1
134,ORD_LGA7,Spirit,ORD,LGA,"11:12 AM on Sat, Oct 11","2:07 PM on Sat, Oct 11",1 hr 55 min,0,175,0.2460643477547049,10.368604166113755,1900-10-11 11:12:00,3496320.0,1900-10-11 14:07:00,3506820.0,115,1
135,ORD_LGA8,Spirit,ORD,LGA,"11:55 AM on Sat, Oct 11","11:25 PM on Sat, Oct 11",10 hr 30 min,1,183,0.2460643477547049,10.368604166113755,1900-10-11 11:55:00,3498900.0,1900-10-11 23:25:00,3540300.0,630,1
136,ORD_LGA9,American,ORD,LGA,"11:14 AM on Sat, Oct 11","2:25 PM on Sat, Oct 11",2 hr 11 min,0,195,0.2460643477547049,10.368604166113755,1900-10-11 11:14:00,3496440.0,1900-10-11 14:25:00,3507900.0,131,1
137,ORD_LGA10,American,ORD,LGA,"2:30 PM on Sat, Oct 11","5:48 PM on Sat, Oct 11",2 hr 18 min,0,195,0.2460643477547049,10.368604166113755,1900-10-11 14:30:00,3508200.0,1900-10-11 17:48:00,3520080.0,138,1
138,ORD_LGA11,Delta,ORD,LGA,"7:00 AM on Sat, Oct 11","10:11 AM on Sat, Oct 11",2 hr 11 min,0,204,0.2460643477547049,10.368604166113755,1900-10-11 07:00:00,3481200.0,1900-10-11 10:11:00,3492660.0,131,1
139,ORD_LGA12,Frontier,ORD,LGA,"7:05 AM on Sat, Oct 11","10:00 PM on Sat, Oct 11",13 hr 55 min,1,216,0.2460643477547049,10.368604166113755,1900-10-11 07:05:00,3481500.0,1900-10-11 22:00:00,3535200.0,835,1
140,ORD_LGA13,American,ORD,LGA,"7:10 AM on Sat, Oct 11","3:14 PM on Sat, Oct 11",7 hr 4 min,1,220,0.2460643477547049,10.368604166113755,1900-10-11 07:10:00,3481800.0,1900-10-11 15:14:00,3510840.0,424,1
141,ORD_LGA14,American,ORD,LGA,"9:50 AM on Sat, Oct 11","4:26 PM on Sat, Oct 11",5 hr 36 min,1,220,0.2460643477547049,10.368604166113755,1900-10-11 09:50:00,3491400.0,1900-10-11 16:26:00,3515160.0,336,1
142,ORD_LGA15,American,ORD,LGA,"4:56 PM on Sat, Oct 11","11:30 PM on Sat, Oct 11",5 hr 34 min,1,220,0.2460643477547049,10.368604166113755,1900-10-11 16:56:00,3516960.0,1900-10-11 23:30:00,3540600.0,334,1
143,ORD_LGA16,American,ORD,LGA,"1:17 PM on Sat, Oct 11","4:30 PM on Sat, Oct 11",2 hr 13 min,0,238,0.2460643477547049,10.368604166113755,1900-10-11 13:17:00,3503820.0,1900-10-11 16:30:00,3515400.0,133,1
144,ORD_LGA17,American,ORD,LGA,"7:00 PM on Sat, Oct 11","10:25 PM on Sat, Oct 11",2 hr 25 min,0,238,0.2460643477547049,10.368604166113755,1900-10-11 19:00:00,3524400.0,1900-10-11 22:25:00,3536700.0,145,1
145,ORD_LGA18,Frontier,ORD,LGA,"6:00 AM on Sat, Oct 11","5:12 PM on Sat, Oct 11",10 hr 12 min,1,245,0.2460643477547049,10.368604166113755,1900-10-11 06:00:00,3477600.0,1900-10-11 17:12:00,3517920.0,612,1
146,ORD_LGA19,American,ORD,LGA,"5:20 AM on Sat, Oct 11","1:29 PM on Sat, Oct 11",7 hr 9 min,1,255,0.2460643477547049,10.368604166113755,1900-10-11 05:20:00,3475200.0,1900-10-11 13:29:00,3504540.0,429,1
147,ORD_LGA20,American,ORD,LGA,"7:10 AM on Sat, Oct 11","1:29 PM on Sat, Oct 11",5 hr 19 min,1,255,0.2460643477547049,10.368604166113755,1900-10-11 07:10:00,3481800.0,1900-10-11 13:29:00,3504540.0,319,1
148,ORD_LGA21,American,ORD,LGA,"8:15 AM on Sat, Oct 11","4:17 PM on Sat, Oct 11",7 hr 2 min,1,255,0.2460643477547049,10.368604166113755,1900-10-11 08:15:00,3485700.0,1900-10-11 16:17:00,3514620.0,422,1
149,ORD_LGA22,American,ORD,LGA,"9:10 AM on Sat, Oct 11","3:14 PM on Sat, Oct 11",5 hr 4 min,1,255,0.2460643477547049,10.368604166113755,1900-10-11 09:10:00,3489000.0,1900-10-11 15:14:00,3510840.0,304,1
150,ORD_LGA23,American,ORD,LGA,"9:10 AM on Sat, Oct 11","4:17 PM on Sat, Oct 11",6 hr 7 min,1,255,0.2460643477547049,10.368604166113755,1900-10-11 09:10:00,3489000.0,1900-10-11 16:17:00,3514620.0,367,1
151,ORD_LGA24,American,ORD,LGA,"11:18 AM on Sat, Oct 11","4:13 PM on Sat, Oct 11",3 hr 55 min,1,255,0.2460643477547049,10.368604166113755,1900-10-11 11:18:00,3496680.0,1900-10-11 16:13:00,3514380.0,235,1
152,ORD_LGA25,American,ORD,LGA,"10:00 AM on Sat, Oct 11","1:09 PM on Sat, Oct 11",2 hr 9 min,0,281,0.2460643477547049,10.368604166113755,1900-10-11 10:00:00,3492000.0,1900-10-11 13:09:00,3503340.0,129,1
153,ORD_LGA26,Southwest,ORD,LGA,"12:40 PM on Sat, Oct 11","8:30 PM on Sat, Oct 11",6 hr 50 min,1,282,0.2460643477547049,10.368604166113755,1900-10-11 12:40:00,3501600.0,1900-10-11 20:30:00,3529800.0,410,1
154,ORD_LGA27,American,ORD,LGA,"8:15 AM on Sat, Oct 11","3:14 PM on Sat, Oct 11",5 hr 59 min,1,297,0.2460643477547049,10.368604166113755,1900-10-11 08:15:00,3485700.0,1900-10-11 15:14:00,3510840.0,359,1
155,ORD_LGA28,American,ORD,LGA,"1:14 PM on Sat, Oct 11","6:49 PM on Sat, Oct 11",4 hr 35 min,1,297,0.2460643477547049,10.368604166113755,1900-10-11 13:14:00,3503640.0,1900-10-11 18:49:00,3523740.0,275,1
156,ORD_LGA29,United,ORD,LGA,"10:50 AM on Sat, Oct 11","11:44 PM on Sat, Oct 11",11 hr 54 min,2,306,0.2460643477547049,10.368604166113755,1900-10-11 10:50:00,3495000.0,1900-10-11 23:44:00,3541440.0,714,1
157,ORD_LGA30,American,ORD,LGA,"6:45 AM on Sat, Oct 11","9:51 AM on Sat, Oct 11",2 hr 6 min,0,317,0.2460643477547049,10.368604166113755,1900-10-11 06:45:00,3480300.0,1900-10-11 09:51:00,3491460.0,126,1
158,ORD_LGA31,Southwest,ORD,LGA,"1:50 PM on Sat, Oct 11","11:15 PM on Sat, Oct 11",8 hr 25 min,1,323,0.2460643477547049,10.368604166113755,1900-10-11 13:50:00,3505800.0,1900-10-11 23:15:00,3539700.0,505,1
159,ORD_LGA32,Delta,ORD,LGA,"10:35 AM on Sat, Oct 11","1:46 PM on Sat, Oct 11",2 hr 11 min,0,323,0.2460643477547049,10.368604166113755,1900-10-11 10:35:00,3494100.0,1900-10-11 13:46:00,3505560.0,131,1
160,ORD_LGA33,American,ORD,LGA,"8:07 AM on Sat, Oct 11","1:22 PM on Sat, Oct 11",4 hr 15 min,1,340,0.2460643477547049,10.368604166113755,1900-10-11 08:07:00,3485220.0,1900-10-11 13:22:00,3504120.0,255,1
161,ORD_LGA34,American,ORD,LGA,"12:52 PM on Sat, Oct 11","8:05 PM on Sat, Oct 11",6 hr 13 min,1,340,0.2460643477547049,10.368604166113755,1900-10-11 12:52:00,3502320.0,1900-10-11 20:05:00,3528300.0,373,1
162,ORD_LGA35,American,ORD,LGA,"1:59 PM on Sat, Oct 11","6:31 PM on Sat, Oct 11",3 hr 32 min,1,340,0.2460643477547049,10.368604166113755,1900-10-11 13:59:00,3506340.0,1900-10-11 18:31:00,3522660.0,212,1
163,ORD_LGA36,United,ORD,LGA,"10:00 AM on Sat, Oct 11","1:18 PM on Sat, Oct 11",2 hr 18 min,0,340,0.2460643477547049,10.368604166113755,1900-10-11 10:00:00,3492000.0,1900-10-11 13:18:00,3503880.0,138,1
164,ORD_LGA37,American,ORD,LGA,"6:00 AM on Sat, Oct 11","6:53 PM on Sat, Oct 11",11 hr 53 min,1,364,0.2460643477547049,10.368604166113755,1900-10-11 06:00:00,3477600.0,1900-10-11 18:53:00,3523980.0,713,1
165,ORD_LGA38,American,ORD,LGA,"6:00 AM on Sat, Oct 11","8:00 PM on Sat, Oct 11",13 hr,1,364,0.2460643477547049,10.368604166113755,1900-10-11 06:00:00,3477600.0,1900-10-11 20:00:00,3528000.0,780,1
166,ORD_LGA39,American,ORD,LGA,"6:00 AM on Sat, Oct 11","9:26 PM on Sat, Oct 11",14 hr 26 min,1,364,0.2460643477547049,10.368604166113755,1900-10-11 06:00:00,3477600.0,1900-10-11 21:26:00,3533160.0,866,1
167,ORD_LGA40,American,ORD,LGA,"6:00 AM on Sat, Oct 11","10:45 PM on Sat, Oct 11",15 hr 45 min,1,364,0.2460643477547049,10.368604166113755,1900-10-11 06:00:00,3477600.0,1900-10-11 22:45:00,3537900.0,945,1
168,ORD_LGA42,United,ORD,LGA,"6:00 AM on Sat, Oct 11","9:16 AM on Sat, Oct 11",2 hr 16 min,0,384,0.2460643477547049,10.368604166113755,1900-10-11 06:00:00,3477600.0,1900-10-11 09:16:00,3489360.0,136,1
169,ORD_LGA43,American,ORD,LGA,"7:05 AM on Sat, Oct 11","4:25 PM on Sat, Oct 11",8 hr 20 min,1,389,0.2460643477547049,10.368604166113755,1900-10-11 07:05:00,3481500.0,1900-10-11 16:25:00,3515100.0,500,1
170,ORD_LGA44,American,ORD,LGA,"1:51 PM on Sat, Oct 11","10:45 PM on Sat, Oct 11",7 hr 54 min,1,389,0.2460643477547049,10.368604166113755,1900-10-11 13:51:00,3505860.0,1900-10-11 22:45:00,3537900.0,474,1
171,ORD_LGA45,United,ORD,LGA,"5:55 PM on Sat, Oct 11","11:44 PM on Sat, Oct 11",4 hr 49 min,1,408,0.2460643477547049,10.368604166113755,1900-10-11 17:55:00,3520500.0,1900-10-11 23:44:00,3541440.0,289,0
172,ORD_LGA46,United,ORD,LGA,"5:01 AM on Sat, Oct 11","9:48 PM on Sat, Oct 11",15 hr 47 min,1,409,0.2460643477547049,10.368604166113755,1900-10-11 05:01:00,3474060.0,1900-10-11 21:48:00,3534480.0,947,0
173,ORD_LGA47,United,ORD,LGA,"7:10 AM on Sat, Oct 11","9:48 PM on Sat, Oct 11",13 hr 38 min,1,409,0.2460643477547049,10.368604166113755,1900-10-11 07:10:00,3481800.0,1900-10-11 21:48:00,3534480.0,818,0
174,ORD_LGA48,United,ORD,LGA,"11:00 AM on Sat, Oct 11","2:19 PM on Sat, Oct 11",2 hr 19 min,0,410,0.2460643477547049,10.368604166113755,1900-10-11 11:00:00,3495600.0,1900-10-11 14:19:00,3507540.0,139,0
175,ORD_LGA49,United,ORD,LGA,"2:00 PM on Sat, Oct 11","5:17 PM on Sat, Oct 11",2 hr 17 min,0,410,0.2460643477547049,10.368604166113755,1900-10-11 14:00:00,3506400.0,1900-10-11 17:17:00,3518220.0,137,0
176,ORD_LGA50,American,ORD,LGA,"5:00 AM on Sat, Oct 11","12:56 PM on Sat, Oct 11",6 hr 56 min,1,423,0.2460643477547049,10.368604166113755,1900-10-11 05:00:00,3474000.0,1900-10-11 12:56:00,3502560.0,416,0
177,ORD_LGA51,American,ORD,LGA,"5:00 AM on Sat, Oct 11","6:53 PM on Sat, Oct 11",12 hr 53 min,1,432,0.2460643477547049,10.368604166113755,1900-10-11 05:00:00,3474000.0,1900-10-11 18:53:00,3523980.0,773,0
178,ORD_LGA52,American,ORD,LGA,"5:00 AM on Sat, Oct 11","8:00 PM on Sat, Oct 11",14 hr,1,432,0.2460643477547049,10.368604166113755,1900-10-11 05:00:00,3474000.0,1900-10-11 20:00:00,3528000.0,840,0
179,ORD_LGA53,American,ORD,LGA,"5:00 AM on Sat, Oct 11","9:26 PM on Sat, Oct 11",15 hr 26 min,1,432,0.2460643477547049,10.368604166113755,1900-10-11 05:00:00,3474000.0,1900-10-11 21:26:00,3533160.0,926,0
180,ORD_LGA54,American,ORD,LGA,"5:00 AM on Sat, Oct 11","10:45 PM on Sat, Oct 11",16 hr 45 min,1,432,0.2460643477547049,10.368604166113755,1900-10-11 05:00:00,3474000.0,1900-10-11 22:45:00,3537900.0,1005,0
181,ORD_LGA55,American,ORD,LGA,"6:00 AM on Sat, Oct 11","3:00 PM on Sat, Oct 11",8 hr,1,440,0.2460643477547049,10.368604166113755,1900-10-11 06:00:00,3477600.0,1900-10-11 15:00:00,3510000.0,480,0
182,ORD_LGA56,Southwest,ORD,LGA,"7:30 AM on Sat, Oct 11","3:40 PM on Sat, Oct 11",7 hr 10 min,1,465,0.2460643477547049,10.368604166113755,1900-10-11 07:30:00,3483000.0,1900-10-11 15:40:00,3512400.0,430,0
183,ORD_LGA57,American,ORD,LGA,"1:22 PM on Sat, Oct 11","11:35 PM on Sat, Oct 11",9 hr 13 min,1,467,0.2460643477547049,10.368604166113755,1900-10-11 13:22:00,3504120.0,1900-10-11 23:35:00,3540900.0,553,0
184,ORD_LGA58,American,ORD,LGA,"2:55 PM on Sat, Oct 11","11:35 PM on Sat, Oct 11",7 hr 40 min,1,467,0.2460643477547049,10.368604166113755,1900-10-11 14:55:00,3509700.0,1900-10-11 23:35:00,3540900.0,460,0
185,ORD_LGA59,United,ORD,LGA,"12:55 PM on Sat, Oct 11","11:44 PM on Sat, Oct 11",9 hr 49 min,1,472,0.2460643477547049,10.368604166113755,1900-10-11 12:55:00,3502500.0,1900-10-11 23:44:00,3541440.0,589,0
186,ORD_LGA60,United,ORD,LGA,"2:00 PM on Sat, Oct 11","11:44 PM on Sat, Oct 11",8 hr 44 min,1,472,0.2460643477547049,10.368604166113755,1900-10-11 14:00:00,3506400.0,1900-10-11 23:44:00,3541440.0,524,0
187,ORD_LGA61,United,ORD,LGA,"2:39 PM on Sat, Oct 11","11:44 PM on Sat, Oct 11",8 hr 5 min,1,472,0.2460643477547049,10.368604166113755,1900-10-11 14:39:00,3508740.0,1900-10-11 23:44:00,3541440.0,485,0
188,ORD_LGA62,American,ORD,LGA,"8:00 AM on Sat, Oct 11","11:10 AM on Sat, Oct 11",2 hr 10 min,0,478,0.2460643477547049,10.368604166113755,1900-10-11 08:00:00,3484800.0,1900-10-11 11:10:00,3496200.0,130,0
189,ORD_LGA63,American,ORD,LGA,"1:14 PM on Sat, Oct 11","10:11 AM on Sun, Oct 12",19 hr 57 min,1,480,0.2460643477547049,10.368604166113755,1900-10-11 13:14:00,3503640.0,1900-10-12 10:11:00,3579060.0,1197,0
190,ORD_LGA64,American,ORD,LGA,"3:11 PM on Sat, Oct 11","10:11 AM on Sun, Oct 12",18 hr,1,480,0.2460643477547049,10.368604166113755,1900-10-11 15:11:00,3510660.0,1900-10-12 10:11:00,3579060.0,1080,0
191,ORD_LGA65,American,ORD,LGA,"5:19 PM on Sat, Oct 11","10:11 AM on Sun, Oct 12",15 hr 52 min,1,480,0.2460643477547049,10.368604166113755,1900-10-11 17:19:00,3518340.0,1900-10-12 10:11:00,3579060.0,952,0
192,ORD_LGA66,American,ORD,LGA,"7:15 PM on Sat, Oct 11","10:11 AM on Sun, Oct 12",13 hr 56 min,1,480,0.2460643477547049,10.368604166113755,1900-10-11 19:15:00,3525300.0,1900-10-12 10:11:00,3579060.0,836,0
193,ORD_LGA67,American,ORD,LGA,"8:04 PM on Sat, Oct 11","10:11 AM on Sun, Oct 12",13 hr 7 min,1,480,0.2460643477547049,10.368604166113755,1900-10-11 20:04:00,3528240.0,1900-10-12 10:11:00,3579060.0,787,0
194,ORD_LGA68,United,ORD,LGA,"6:15 PM on Sat, Oct 11","9:43 AM on Sun, Oct 12",14 hr 28 min,1,493,0.2460643477547049,10.368604166113755,1900-10-11 18:15:00,3521700.0,1900-10-12 09:43:00,3577380.0,868,0
195,ORD_LGA69,American,ORD,LGA,"12:11 PM on Sat, Oct 11","6:31 PM on Sat, Oct 11",5 hr 20 min,1,495,0.2460643477547049,10.368604166113755,1900-10-11 12:11:00,3499860.0,1900-10-11 18:31:00,3522660.0,320,0
196,ORD_LGA70,United,ORD,LGA,"7:00 AM on Sat, Oct 11","10:16 AM on Sat, Oct 11",2 hr 16 min,0,501,0.2460643477547049,10.368604166113755,1900-10-11 07:00:00,3481200.0,1900-10-11 10:16:00,3492960.0,136,0
197,ORD_LGA71,United,ORD,LGA,"12:00 PM on Sat, Oct 11","3:13 PM on Sat, Oct 11",2 hr 13 min,0,501,0.2460643477547049,10.368604166113755,1900-10-11 12:00:00,3499200.0,1900-10-11 15:13:00,3510780.0,133,0
198,ORD_LGA72,American,ORD,LGA,"5:00 AM on Sat, Oct 11","3:00 PM on Sat, Oct 11",9 hr,1,509,0.2460643477547049,10.368604166113755,1900-10-11 05:00:00,3474000.0,1900-10-11 15:00:00,3510000.0,540,0
199,ORD_LGA73,American,ORD,LGA,"7:05 PM on Sat, Oct 11","9:59 AM on Sun, Oct 12",13 hr 54 min,1,511,0.2460643477547049,10.368604166113755,1900-10-11 19:05:00,3524700.0,1900-10-12 09:59:00,3578340.0,834,0
200,ORD_LGA74,American,ORD,LGA,"2:08 PM on Sat, Oct 11","7:42 AM on Sun, Oct 12",16 hr 34 min,1,551,0.2460643477547049,10.368604166113755,1900-10-11 14:08:00,3506880.0,1900-10-12 07:42:00,3570120.0,994,0
201,ORD_LGA75,American,ORD,LGA,"8:50 PM on Sat, Oct 11","7:42 AM on Sun, Oct 12",9 hr 52 min,1,551,0.2460643477547049,10.368604166113755,1900-10-11 20:50:00,3531000.0,1900-10-12 07:42:00,3570120.0,592,0
202,ORD_LGA76,American,ORD,LGA,"11:40 AM on Sat, Oct 11","10:11 AM on Sun, Oct 12",21 hr 31 min,1,565,0.2460643477547049,10.368604166113755,1900-10-11 11:40:00,3498000.0,1900-10-12 10:11:00,3579060.0,1291,0
203,ORD_LGA77,American,ORD,LGA,"7:16 PM on Sat, Oct 11","12:48 PM on Sun, Oct 12",16 hr 32 min,1,578,0.2460643477547049,10.368604166113755,1900-10-11 19:16:00,3525360.0,1900-10-12 12:48:00,3588480.0,992,0
204,ORD_LGA78,American,ORD,LGA,"8:51 PM on Sat, Oct 11","12:48 PM on Sun, Oct 12",14 hr 57 min,1,578,0.2460643477547049,10.368604166113755,1900-10-11 20:51:00,3531060.0,1900-10-12 12:48:00,3588480.0,897,0
205,ORD_LGA79,American,ORD,LGA,"5:05 PM on Sat, Oct 11","9:59 AM on Sun, Oct 12",15 hr 54 min,1,580,0.2460643477547049,10.368604166113755,1900-10-11 17:05:00,3517500.0,1900-10-12 09:59:00,3578340.0,954,0
206,ORD_LGA80,United,ORD,LGA,"8:00 AM on Sat, Oct 11","11:16 AM on Sat, Oct 11",2 hr 16 min,0,581,0.2460643477547049,10.368604166113755,1900-10-11 08:00:00,3484800.0,1900-10-11 11:16:00,3496560.0,136,0
207,ORD_LGA81,American,ORD,LGA,"8:49 PM on Sat, Oct 11","10:11 AM on Sun, Oct 12",12 hr 22 min,2,597,0.2460643477547049,10.368604166113755,1900-10-11 20:49:00,3530940.0,1900-10-12 10:11:00,3579060.0,742,0
208,ORD_LGA82,United,ORD,LGA,"7:40 PM on Sat, Oct 11","9:43 AM on Sun, Oct 12",13 hr 3 min,1,599,0.2460643477547049,10.368604166113755,1900-10-11 19:40:00,3526800.0,1900-10-12 09:43:00,3577380.0,783,0
209,ORD_LGA83,American,ORD,LGA,"6:07 AM on Sat, Oct 11","4:14 PM on Sat, Oct 11",9 hr 7 min,1,618,0.2460643477547049,10.368604166113755,1900-10-11 06:07:00,3478020.0,1900-10-11 16:14:00,3514440.0,547,0
210,ORD_LGA84,American,ORD,LGA,"6:56 PM on Sat, Oct 11","10:11 AM on Sun, Oct 12",14 hr 15 min,2,625,0.2460643477547049,10.368604166113755,1900-10-11 18:56:00,3524160.0,1900-10-12 10:11:00,3579060.0,855,0
211,ORD_LGA85,American,ORD,LGA,"9:07 PM on Sat, Oct 11","10:11 AM on Sun, Oct 12",12 hr 4 min,2,625,0.2460643477547049,10.368604166113755,1900-10-11 21:07:00,3532020.0,1900-10-12 10:11:00,3579060.0,724,0
212,ORD_LGA86,American,ORD,LGA,"9:07 PM on Sat, Oct 11","11:09 AM on Sun, Oct 12",13 hr 2 min,2,625,0.2460643477547049,10.368604166113755,1900-10-11 21:07:00,3532020.0,1900-10-12 11:09:00,3582540.0,782,0
213,ORD_LGA87,American,ORD,LGA,"1:14 PM on Sat, Oct 11","12:30 PM on Sun, Oct 12",22 hr 16 min,1,626,0.2460643477547049,10.368604166113755,1900-10-11 13:14:00,3503640.0,1900-10-12 12:30:00,3587400.0,1336,0
